DOMAIN,DOMAIN_TYPE,DNS_SERVER,SPF,SPF_MULTIPLE_ALLS,SPF_NUM_DNS_QUERIES,SPF_TOO_MANY_DNS_QUERIES,DMARC,DMARC_POLICY,DMARC_PCT,DMARC_ASPF,DMARC_SP,DMARC_FORENSIC_REPORT,DMARC_AGGREGATE_REPORT,BIMI_RECORD,BIMI_VERSION,BIMI_LOCATION,BIMI_AUTHORITY,SPOOFING_POSSIBLE,SPOOFING_TYPE
"fha.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; fo=1; rua=mailto:DMARCReporting@hud.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCReporting@hud.gov; rf=afrf; pct=100",reject,100,,,DMARCReporting@hud.gov,"DMARCReporting@hud.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for fha.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov."
"hudoig.gov,Federal - Executive,Department of Housing and Urban Development,Office of Inspector General,Washington,DC,soc@hudoig.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; fo=1; rua=mailto:DMARCReporting@hudoig.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_agg@vali.email; ruf=mailto:DMARCReporting@hudoig.gov; rf=afrf; pct=100",reject,100,,,DMARCReporting@hudoig.gov,"DMARCReporting@hudoig.gov,reports@dmarc.cyber.dhs.gov,dmarc_agg@vali.email",,,,,FALSE,"Spoofing is not possible for hudoig.gov,Federal - Executive,Department of Housing and Urban Development,Office of Inspector General,Washington,DC,soc@hudoig.gov."
"nationalhousing.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; fo=1; rua=mailto:DMARCReporting@hud.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCReporting@hud.gov; rf=afrf; pct=100",reject,100,,,DMARCReporting@hud.gov,"DMARCReporting@hud.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for nationalhousing.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov."
"huduser.gov,Federal - Executive,Department of Housing and Urban Development,""U.S. Department of Housing and Urban Development, Office of Policy Development and Research"",Washington,DC,support@huduser.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; sp=reject; fo=1; rua=mailto:mailauth-reports@huduser.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:mailauth-reports@huduser.gov",reject,,,reject,mailauth-reports@huduser.gov,"mailauth-reports@huduser.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for huduser.gov,Federal - Executive,Department of Housing and Urban Development,""U.S. Department of Housing and Urban Development, Office of Policy Development and Research"",Washington,DC,support@huduser.gov."
"nationalhousinglocator.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; fo=1; rua=mailto:DMARCReporting@hud.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCReporting@hud.gov; rf=afrf; pct=100",reject,100,,,DMARCReporting@hud.gov,"DMARCReporting@hud.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for nationalhousinglocator.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov."
"nls.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; fo=1; rua=mailto:DMARCReporting@hud.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCReporting@hud.gov; rf=afrf; pct=100",reject,100,,,DMARCReporting@hud.gov,"DMARCReporting@hud.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for nls.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov."
"hud.gov,Federal - Executive,Department of Housing and Urban Development,Web Master  Pulic Affair,Washington,DC,vdp@hud.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; fo=1; rua=mailto:DMARCReporting@hud.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCReporting@hud.gov; rf=afrf; pct=100",reject,100,,,DMARCReporting@hud.gov,"DMARCReporting@hud.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for hud.gov,Federal - Executive,Department of Housing and Urban Development,Web Master  Pulic Affair,Washington,DC,vdp@hud.gov."
"opportunityzones.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; fo=1; rua=mailto:DMARCReporting@hud.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCReporting@hud.gov; rf=afrf; pct=100",reject,100,,,DMARCReporting@hud.gov,"DMARCReporting@hud.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for opportunityzones.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov."
"ada.gov,Federal - Executive,Department of Justice,Civil Rights Division,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for ada.gov,Federal - Executive,Department of Justice,Civil Rights Division,Washington,DC,Responsible_Disclosure@usdoj.gov."
"atf.gov,Federal - Executive,Department of Justice,""Bureau of Alcohol, Tobacco, Firearms and Explosives"",Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for atf.gov,Federal - Executive,Department of Justice,""Bureau of Alcohol, Tobacco, Firearms and Explosives"",Washington,DC,Responsible_Disclosure@usdoj.gov."
"nhl.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; fo=1; rua=mailto:DMARCReporting@hud.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCReporting@hud.gov; rf=afrf; pct=100",reject,100,,,DMARCReporting@hud.gov,"DMARCReporting@hud.gov,reports@dmarc.cyber.dhs.gov",,,,,FALSE,"Spoofing is not possible for nhl.gov,Federal - Executive,Department of Housing and Urban Development,Department of Housing and Urban Development,Washington,DC,vdp@hud.gov."
"amberalert.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for amberalert.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov."
"atfonline.gov,Federal - Executive,Department of Justice,""Bureau of Alcohol, Tobacco, Firearms and Explosives"",Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for atfonline.gov,Federal - Executive,Department of Justice,""Bureau of Alcohol, Tobacco, Firearms and Explosives"",Washington,DC,Responsible_Disclosure@usdoj.gov."
"bja.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington ,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for bja.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington ,DC,Responsible_Disclosure@usdoj.gov."
"biometriccoe.gov,Federal - Executive,Department of Justice,FBI CJIS,Clarksburg,WV,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for biometriccoe.gov,Federal - Executive,Department of Justice,FBI CJIS,Clarksburg,WV,Responsible_Disclosure@usdoj.gov."
"bats.gov,Federal - Executive,Department of Justice,Department of Justice,Potomac,MD,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for bats.gov,Federal - Executive,Department of Justice,Department of Justice,Potomac,MD,Responsible_Disclosure@usdoj.gov."
"bjs.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for bjs.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov."
"campusdrugprevention.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Springfield,VA,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for campusdrugprevention.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Springfield,VA,Responsible_Disclosure@usdoj.gov."
"bop.gov,Federal - Executive,Department of Justice,Federal Bureau of Prisons,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for bop.gov,Federal - Executive,Department of Justice,Federal Bureau of Prisons,Washington,DC,Responsible_Disclosure@usdoj.gov."
"cjis.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for cjis.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov."
"crimesolutions.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washinton,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for crimesolutions.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washinton,DC,Responsible_Disclosure@usdoj.gov."
"deaecom.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for deaecom.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov."
"crimevictims.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for crimevictims.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov."
"cybercrime.gov,Federal - Executive,Department of Justice,Criminal Division,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for cybercrime.gov,Federal - Executive,Department of Justice,Criminal Division,Washington,DC,Responsible_Disclosure@usdoj.gov."
"doj.gov,Federal - Executive,Department of Justice,Department of Justice,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for doj.gov,Federal - Executive,Department of Justice,Department of Justice,Washington,DC,Responsible_Disclosure@usdoj.gov."
"dsac.gov,Federal - Executive,Department of Justice,""U.S. Department of Justice, BI, Domestic Security Alliance Council (DSAC)"",Potomac,MD,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for dsac.gov,Federal - Executive,Department of Justice,""U.S. Department of Justice, BI, Domestic Security Alliance Council (DSAC)"",Potomac,MD,Responsible_Disclosure@usdoj.gov."
"elderjustice.gov,Federal - Executive,Department of Justice,""Department of Justice, Civil Division"",Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for elderjustice.gov,Federal - Executive,Department of Justice,""Department of Justice, Civil Division"",Washington,DC,Responsible_Disclosure@usdoj.gov."
"dea.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Springfield,VA,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for dea.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Springfield,VA,Responsible_Disclosure@usdoj.gov."
"fara.gov,Federal - Executive,Department of Justice,""U.S. Department of Justice, National Security Division"",Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for fara.gov,Federal - Executive,Department of Justice,""U.S. Department of Justice, National Security Division"",Washington,DC,Responsible_Disclosure@usdoj.gov."
"epic.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for epic.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov."
"fbi.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for fbi.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov."
"fbihr.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for fbihr.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov."
"fbijobs.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for fbijobs.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov."
"firstfreedom.gov,Federal - Executive,Department of Justice,Department of Justice,Potomac,MD,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for firstfreedom.gov,Federal - Executive,Department of Justice,Department of Justice,Potomac,MD,Responsible_Disclosure@usdoj.gov."
"fbilab.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for fbilab.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov."
"foia.gov,Federal - Executive,Department of Justice,""Department of Justice, Office of e-Government"",Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for foia.gov,Federal - Executive,Department of Justice,""Department of Justice, Office of e-Government"",Washington,DC,Responsible_Disclosure@usdoj.gov."
"fpi.gov,Federal - Executive,Department of Justice,Federal Prison Industries,Washington,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for fpi.gov,Federal - Executive,Department of Justice,Federal Prison Industries,Washington,DC,Responsible_Disclosure@usdoj.gov."
"forfeiture.gov,Federal - Executive,Department of Justice,Asset Forfeiture Management Staff,Washington DC,DC,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for forfeiture.gov,Federal - Executive,Department of Justice,Asset Forfeiture Management Staff,Washington DC,DC,Responsible_Disclosure@usdoj.gov."
"getsmartaboutdrugs.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Springfield,VA,Responsible_Disclosure@usdoj.gov",domain,1.1.1.1,,,0,FALSE,"v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",reject,,,,,"reports@dmarc.cyber.dhs.gov,dmarcreports@usdoj.gov",,,,,FALSE,"Spoofing is not possible for getsmartaboutdrugs.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Springfield,VA,Responsible_Disclosure@usdoj.gov."
